"Line","Hybrid_Name","Env","DTHD","DTMT","GY","Height"
"GID7176957","GID7176957","Bed5IR",73.3333333,109,5.148403249,94
"GID7176969","GID7176969","Bed5IR",76,115.666667,6.602272309,96
"GID7176996","GID7176996","Bed5IR",75,113.333333,5.872361339,114
"GID7177015","GID7177015","Bed5IR",75,114.666667,5.587391369,101
"GID7177017","GID7177017","Bed5IR",75,114.333333,5.887986733,104
"GID7177019","GID7177019","Bed5IR",75.3333333,115.333333,5.829950763,105
"GID7177034","GID7177034","Bed5IR",79,125.666667,6.472064186,104
"GID7177038","GID7177038","Bed5IR",78.6666667,125.666667,6.858969216,103
"GID7177041","GID7177041","Bed5IR",77,124.666667,6.513731246,102
"GID7177042","GID7177042","Bed5IR",82,125,6.389415263,103
"GID7177080","GID7177080","Bed5IR",74.6666667,115,5.514414996,92
"GID7177087","GID7177087","Bed5IR",78.3333333,117.666667,5.808313389,109
"GID7177089","GID7177089","Bed5IR",77.6666667,116.666667,6.293432753,105
"GID7177100","GID7177100","Bed5IR",77.3333333,114.666667,6.059057783,105
"GID7177103","GID7177103","Bed5IR",78,119.666667,6.236140813,102
"GID7177104","GID7177104","Bed5IR",74,116,5.796408843,101
"GID7177105","GID7177105","Bed5IR",79.3333333,116.666667,6.242837539,107
"GID7177107","GID7177107","Bed5IR",80.6666667,118.666667,6.030783903,105
"GID7177120","GID7177120","Bed5IR",76,116.666667,6.381230599,101
"GID7177128","GID7177128","Bed5IR",76.3333333,117,6.532272356,95
"GID7177130","GID7177130","Bed5IR",79.3333333,118,6.165456719,105
"GID7177160","GID7177160","Bed5IR",70.3333333,109.666667,5.809058113,100
"GID7177165","GID7177165","Bed5IR",76,114,6.366349869,100
"GID7177167","GID7177167","Bed5IR",75.6666667,115.666667,6.591052566,104
"GID7177176","GID7177176","Bed5IR",69.6666667,112,5.647599626,108
"GID7177180","GID7177180","Bed5IR",73,113,6.036736656,105
"GID7177198","GID7177198","Bed5IR",80.6666667,119.333333,6.395274597,97
"GID7177238","GID7177238","Bed5IR",78,115.333333,5.596166573,104
"GID7177245","GID7177245","Bed5IR",67,107.333333,4.91387527,98
"GID7177273","GID7177273","Bed5IR",85.3333333,123.333333,5.7732503,101
"GID7177274","GID7177274","Bed5IR",78.3333333,118.333333,6.366255997,99
"GID7177275","GID7177275","Bed5IR",86,123.333333,6.281434693,97
"GID7177281","GID7177281","Bed5IR",83.3333333,123,6.334262117,93
"GID7177282","GID7177282","Bed5IR",83.3333333,122.666667,6.488280147,97
"GID7177284","GID7177284","Bed5IR",79,120,6.061940843,92
"GID7177285","GID7177285","Bed5IR",80.3333333,121,6.196613207,95
"GID7177343","GID7177343","Bed5IR",75,114,6.466702963,105
"GID7177344","GID7177344","Bed5IR",76,115.333333,6.63188166,98
"GID7177345","GID7177345","Bed5IR",81,120.666667,5.686197357,97
"GID7177375","GID7177375","Bed5IR",81,122.666667,6.363819703,107
"GID7177389","GID7177389","Bed5IR",78.6666667,116.666667,6.198641096,104
"GID7177390","GID7177390","Bed5IR",82.3333333,122,6.394325793,95
"GID7177391","GID7177391","Bed5IR",77.6666667,117,6.342242489,106
"GID7177398","GID7177398","Bed5IR",76,114,6.16908375,100
"GID7177404","GID7177404","Bed5IR",84.3333333,121.333333,6.252417477,96
"GID7177406","GID7177406","Bed5IR",84.6666667,122,7.05375684,95
"GID7177407","GID7177407","Bed5IR",84.3333333,121.666667,6.49274487,98
"GID7177409","GID7177409","Bed5IR",86,123,6.171316233,98
"GID7177410","GID7177410","Bed5IR",79.6666667,118,6.08872693,101
"GID7177413","GID7177413","Bed5IR",75.6666667,115.333333,6.16685196,105
"GID7177415","GID7177415","Bed5IR",73.6666667,113.666667,6.10211999,104
"GID7177420","GID7177420","Bed5IR",72,111,5.55896502,92
"GID7177422","GID7177422","Bed5IR",79.6666667,117.333333,6.170368363,100
"GID7177423","GID7177423","Bed5IR",74,114,5.646558006,110
"GID7177425","GID7177425","Bed5IR",77,118,6.038671186,97
"GID7177427","GID7177427","Bed5IR",83.3333333,123.333333,6.277510549,100
"GID7177432","GID7177432","Bed5IR",81.3333333,121.666667,6.315456579,104
"GID7177433","GID7177433","Bed5IR",80.3333333,126,6.401766609,97
"GID7177435","GID7177435","Bed5IR",82.3333333,123.333333,6.703105973,104
"GID7177458","GID7177458","Bed5IR",78.3333333,118,5.939713033,99
"GID7177516","GID7177516","Bed5IR",75,117,5.130189093,107
"GID7177540","GID7177540","Bed5IR",75.3333333,116.333333,6.600427123,107
"GID7177545","GID7177545","Bed5IR",82,123.666667,6.482867819,103
"GID7177555","GID7177555","Bed5IR",78,117.333333,5.793879849,99
"GID7177559","GID7177559","Bed5IR",74,113.666667,6.076617939,104
"GID7177562","GID7177562","Bed5IR",72,114,5.802064636,100
"GID7177563","GID7177563","Bed5IR",79.6666667,121.666667,6.103403666,99
"GID7177569","GID7177569","Bed5IR",75,114.666667,6.392838423,99
"GID7177570","GID7177570","Bed5IR",78.3333333,117.666667,6.148046786,98
"GID7177571","GID7177571","Bed5IR",75.3333333,114.666667,5.842152778,95
"GID7177577","GID7177577","Bed5IR",75.6666667,115,5.891259512,98
"GID7177591","GID7177591","Bed5IR",78.6666667,119.666667,6.402420268,107
"GID7177601","GID7177601","Bed5IR",76.6666667,115.666667,6.520723965,104
"GID7177603","GID7177603","Bed5IR",73,115.666667,6.523699995,103
"GID7177609","GID7177609","Bed5IR",67.6666667,109,5.838432025,100
"GID7177621","GID7177621","Bed5IR",75,118,5.836200388,102
"GID7177630","GID7177630","Bed5IR",71.6666667,110.333333,5.142003782,103
"GID7177632","GID7177632","Bed5IR",79,116.666667,5.839176478,96
"GID7177634","GID7177634","Bed5IR",75.3333333,114.666667,5.756587265,112
"GID7177636","GID7177636","Bed5IR",75.3333333,114.666667,5.984265962,108
"GID7177646","GID7177646","Bed5IR",76.6666667,115.666667,6.203016112,103
"GID7177647","GID7177647","Bed5IR",74,118,6.421765808,102
"GID7177648","GID7177648","Bed5IR",83,117.666667,5.784117172,100
"GID7177649","GID7177649","Bed5IR",79.6666667,121.333333,6.294533868,93
"GID7177651","GID7177651","Bed5IR",81.6666667,122.666667,6.515024421,102
"GID7177662","GID7177662","Bed5IR",68,111.333333,5.809667094,100
"GID7177664","GID7177664","Bed5IR",78.3333333,117.333333,6.238238457,110
"GID7177673","GID7177673","Bed5IR",83.3333333,122.333333,6.436155214,106
"GID7177675","GID7177675","Bed5IR",83,122.333333,6.081244577,107
"GID7177683","GID7177683","Bed5IR",72.3333333,110.666667,5.818595364,97
"GID7177684","GID7177684","Bed5IR",71.3333333,109,5.654161394,98
"GID7177691","GID7177691","Bed5IR",70.6666667,113.666667,5.529161211,93
"GID7177696","GID7177696","Bed5IR",72.3333333,110,5.113238604,103
"GID7177703","GID7177703","Bed5IR",75.6666667,118,6.035113694,95
"GID7177745","GID7177745","Bed5IR",73.3333333,114.333333,6.383279732,104
"GID7177746","GID7177746","Bed5IR",73.6666667,113.666667,6.137744095,104
"GID7177749","GID7177749","Bed5IR",73.3333333,115,6.189827125,99
"GID7177777","GID7177777","Bed5IR",73,114,5.937594852,102
"GID7177779","GID7177779","Bed5IR",77,114.333333,6.365422215,104
"GID7177794","GID7177794","Bed5IR",70,110.666667,5.926434578,102
"GID7177804","GID7177804","Bed5IR",73.6666667,114.333333,6.202476335,112
"GID7177809","GID7177809","Bed5IR",72.6666667,111.666667,5.612446698,106
"GID7177823","GID7177823","Bed5IR",76.3333333,119.666667,6.814083425,109
"GID7177834","GID7177834","Bed5IR",70.6666667,112.333333,5.905601455,94
"GID7177872","GID7177872","Bed5IR",80.3333333,118.333333,6.860958665,105
"GID7177874","GID7177874","Bed5IR",77.6666667,118,6.301434695,108
"GID7177875","GID7177875","Bed5IR",79,117.666667,6.718101725,101
"GID7177888","GID7177888","Bed5IR",76,117,6.055155422,100
"GID7177962","GID7177962","Bed5IR",71,109,5.250887724,94
"GID7177967","GID7177967","Bed5IR",72,107.666667,5.499399754,96
"GID7177980","GID7177980","Bed5IR",74.6666667,113.666667,5.387792511,102
"GID7178281","GID7178281","Bed5IR",84.3333333,123,6.820575205,102
"GID7178310","GID7178310","Bed5IR",78,118,6.085456235,106
"GID7178348","GID7178348","Bed5IR",71.6666667,117,6.148952787,98
"GID7178353","GID7178353","Bed5IR",72.6666667,116.666667,6.334220484,96
"GID7178365","GID7178365","Bed5IR",67.3333333,112,5.177178728,108
"GID7178369","GID7178369","Bed5IR",71.3333333,111.666667,5.050690485,99
"GID7178379","GID7178379","Bed5IR",71,112.666667,5.247863212,94
"GID7178382","GID7178382","Bed5IR",78.3333333,118,6.145928575,96
"GID7178393","GID7178393","Bed5IR",77.3333333,116.666667,6.214381272,103
"GID7178396","GID7178396","Bed5IR",76,116.666667,6.104262302,102
"GID7178422","GID7178422","Bed5IR",68,110.666667,5.917182992,99
"GID7178423","GID7178423","Bed5IR",73.3333333,114.333333,6.395606022,112
"GID7178454","GID7178454","Bed5IR",78.6666667,118.333333,6.823920692,99
"GID7178464","GID7178464","Bed5IR",89,125,5.837313146,100
"GID7178466","GID7178466","Bed5IR",87.6666667,124,5.843265509,101
"GID7178502","GID7178502","Bed5IR",75,118.666667,6.015326423,85
"GID7178503","GID7178503","Bed5IR",76,116.666667,6.13883812,96
"GID7178525","GID7178525","Bed5IR",82.3333333,123,6.153533179,99
"GID7178526","GID7178526","Bed5IR",85.3333333,124,5.643860542,93
"GID7178536","GID7178536","Bed5IR",79.3333333,118.666667,6.213801299,100
"GID7178541","GID7178541","Bed5IR",77.3333333,118.666667,6.890758951,100
"GID7178551","GID7178551","Bed5IR",77,115.333333,5.888527071,93
"GID7178554","GID7178554","Bed5IR",74.6666667,114,5.678705768,96
"GID7178555","GID7178555","Bed5IR",75.6666667,114.666667,6.019479465,97
"GID7178596","GID7178596","Bed5IR",73.6666667,108,5.734509521,110
"GID7178598","GID7178598","Bed5IR",76.3333333,115.333333,6.035104551,93
"GID7178612","GID7178612","Bed5IR",83,117.666667,6.278408731,101
"GID7178623","GID7178623","Bed5IR",71.6666667,113.333333,6.062016022,102
"GID7178630","GID7178630","Bed5IR",79,118,6.669158599,107
"GID7178631","GID7178631","Bed5IR",78.6666667,117.333333,6.596985962,98
"GID7178632","GID7178632","Bed5IR",77.6666667,117.666667,6.769604992,97
"GID7178641","GID7178641","Bed5IR",79.3333333,117.666667,6.078384689,95
"GID7178642","GID7178642","Bed5IR",79,116.333333,6.079129052,105
"GID7178650","GID7178650","Bed5IR",82.6666667,120.333333,6.351450446,99
"GID7178651","GID7178651","Bed5IR",81,118.333333,6.709523447,98
"GID7178676","GID7178676","Bed5IR",83,120.666667,6.56964215,95
"GID7178677","GID7178677","Bed5IR",79.3333333,120.666667,6.126933513,94
"GID7178679","GID7178679","Bed5IR",79,118.333333,6.024254877,97
"GID7178680","GID7178680","Bed5IR",80,121,6.05922524,100
"GID7178687","GID7178687","Bed5IR",79.3333333,120.333333,6.344939633,101
"GID7178691","GID7178691","Bed5IR",78.6666667,118.333333,6.24523733,99
"GID7178692","GID7178692","Bed5IR",79.6666667,119.666667,6.72663636,95
"GID7178712","GID7178712","Bed5IR",77.3333333,115.666667,5.85163645,92
"GID7178727","GID7178727","Bed5IR",73,114.333333,6.300297147,100
"GID7178731","GID7178731","Bed5IR",76.6666667,115.666667,6.410416237,97
"GID7178734","GID7178734","Bed5IR",79.3333333,117.333333,6.158184297,97
"GID7178740","GID7178740","Bed5IR",83.6666667,127.333333,6.663284069,104
"GID7178742","GID7178742","Bed5IR",82.3333333,123.333333,6.724295766,96
"GID7178743","GID7178743","Bed5IR",83,122,6.417748463,99
"GID7178764","GID7178764","Bed5IR",82.3333333,118.333333,6.431807089,102
"GID7178768","GID7178768","Bed5IR",75.6666667,115.666667,6.287719262,102
"GID7178769","GID7178769","Bed5IR",79.6666667,114.666667,6.102272189,103
"GID7178773","GID7178773","Bed5IR",78.6666667,119.333333,6.227451172,109
"GID7178774","GID7178774","Bed5IR",81,119,6.167183535,104
"GID7178777","GID7178777","Bed5IR",81.3333333,118,6.754237292,101
"GID7178783","GID7178783","Bed5IR",83.3333333,123.333333,6.624140834,90
"GID7178786","GID7178786","Bed5IR",67.6666667,110.666667,5.37711759,88
"GID7178788","GID7178788","Bed5IR",72.3333333,114,5.902414984,95
"GID7178791","GID7178791","Bed5IR",69,113,5.430689044,97
"GID7178794","GID7178794","Bed5IR",71.3333333,112,5.498397407,92
"GID7178798","GID7178798","Bed5IR",82.3333333,122.333333,5.453010437,101
"GID7178801","GID7178801","Bed5IR",77,118,6.449290134,97
"GID7178802","GID7178802","Bed5IR",77,117.666667,6.25286183,99
"GID7178805","GID7178805","Bed5IR",74,116.666667,6.386790557,96
"GID7178815","GID7178815","Bed5IR",78.6666667,118,6.328823139,92
"GID7178817","GID7178817","Bed5IR",77.3333333,117,6.252185449,93
"GID7178820","GID7178820","Bed5IR",81.3333333,122.333333,5.466471479,94
"GID7178822","GID7178822","Bed5IR",77.6666667,121.666667,6.111560509,100
"GID7178833","GID7178833","Bed5IR",81.3333333,118.666667,6.509626206,99
"GID7178834","GID7178834","Bed5IR",78.6666667,122,6.401739236,100
"GID7178836","GID7178836","Bed5IR",82,123.666667,6.870489296,107
"GID7178837","GID7178837","Bed5IR",80.6666667,123.333333,6.636114326,99
"GID7178862","GID7178862","Bed5IR",67.3333333,112,4.531203386,98
"GID7178863","GID7178863","Bed5IR",77.3333333,118.333333,6.685965929,104
"GID7178870","GID7178870","Bed5IR",83.6666667,118.666667,6.822126656,102
"GID7178871","GID7178871","Bed5IR",82.6666667,116.666667,6.664388686,97
"GID7178878","GID7178878","Bed5IR",70.6666667,110,6.253674413,99
"GID7178880","GID7178880","Bed5IR",74.3333333,113.333333,5.899507836,101
"GID7178886","GID7178886","Bed5IR",76.6666667,118.333333,6.438467731,100
"GID7178912","GID7178912","Bed5IR",73.6666667,111.666667,5.882663585,101
"GID7178936","GID7178936","Bed5IR",82.6666667,124.666667,6.701859948,102
"GID7178946","GID7178946","Bed5IR",76,115.666667,6.262127705,102
"GID7178951","GID7178951","Bed5IR",84.6666667,123.333333,5.463765068,97
"GID7179002","GID7179002","Bed5IR",83,122.666667,5.101413825,94
"GID7179005","GID7179005","Bed5IR",77.3333333,118.666667,6.019568855,100
"GID7179061","GID7179061","Bed5IR",82.6666667,123.666667,6.05996987,102
"GID7179063","GID7179063","Bed5IR",84.3333333,123.666667,5.885406986,96
"GID7179073","GID7179073","Bed5IR",74.3333333,115.666667,5.930793683,98
"GID7179085","GID7179085","Bed5IR",87,123,5.764127046,100
"GID7179107","GID7179107","Bed5IR",77,116.666667,5.984365076,101
"GID7179113","GID7179113","Bed5IR",82.3333333,121,6.021567439,95
"GID7179114","GID7179114","Bed5IR",80,117.666667,6.159960469,93
"GID7179115","GID7179115","Bed5IR",78.6666667,117.333333,6.243293833,96
"GID7179117","GID7179117","Bed5IR",76,115.333333,6.223948863,93
"GID7179119","GID7179119","Bed5IR",77,117,6.445675226,91
"GID7179122","GID7179122","Bed5IR",76.6666667,116.333333,6.391359589,100
"GID7179130","GID7179130","Bed5IR",86.6666667,123.666667,6.034960649,104
"GID7179131","GID7179131","Bed5IR",77.6666667,117,6.148056013,100
"GID7179136","GID7179136","Bed5IR",77,117,6.145079799,102
"GID7179152","GID7179152","Bed5IR",75.3333333,115.666667,6.293145496,100
"GID7179153","GID7179153","Bed5IR",76.6666667,116.333333,6.172609859,102
"GID7179172","GID7179172","Bed5IR",75.6666667,115,6.03634317,91
"GID7179181","GID7179181","Bed5IR",74.6666667,114.666667,6.724587654,94
"GID7179214","GID7179214","Bed5IR",78.3333333,117.333333,6.419527957,93
"GID7179228","GID7179228","Bed5IR",80,116.666667,6.485004107,108
"GID7179231","GID7179231","Bed5IR",75.6666667,115.666667,5.513616338,99
"GID7179240","GID7179240","Bed5IR",79,116.666667,6.341508586,98
"GID7179241","GID7179241","Bed5IR",75.3333333,115.333333,6.104901616,97
"GID7179248","GID7179248","Bed5IR",81.3333333,118.666667,5.921121736,104
"GID7179249","GID7179249","Bed5IR",79.6666667,116,5.898056766,103
"GID7179252","GID7179252","Bed5IR",77.3333333,116.333333,5.62786111,100
"GID7179253","GID7179253","Bed5IR",76.6666667,115.333333,5.819825474,107
"GID7179791","GID7179791","Bed5IR",79,119.333333,5.930088963,98
"GID7179792","GID7179792","Bed5IR",78.6666667,120,6.358659993,103
"GID7179793","GID7179793","Bed5IR",77,118.666667,6.193481689,97
"GID7179794","GID7179794","Bed5IR",79.3333333,119.666667,6.328154386,100
"GID7179799","GID7179799","Bed5IR",78.3333333,119,6.578154446,97
"GID7179800","GID7179800","Bed5IR",78.6666667,122.333333,6.723243809,107
"GID7179805","GID7179805","Bed5IR",82.3333333,122.333333,6.286487869,105
"GID7179807","GID7179807","Bed5IR",77.3333333,122,6.229196263,107
"GID7179809","GID7179809","Bed5IR",77.3333333,119.333333,6.418184563,104
"GID7179810","GID7179810","Bed5IR",82.3333333,120.333333,5.854196593,105
"GID7179811","GID7179811","Bed5IR",77.6666667,117.666667,6.367589289,103
"GID7179812","GID7179812","Bed5IR",80.3333333,122,6.612381319,104
"GID7179813","GID7179813","Bed5IR",85.3333333,126.666667,6.534727374,98
"GID7179816","GID7179816","Bed5IR",79,116,5.498268737,105
"GID7179819","GID7179819","Bed5IR",74,112.666667,5.806304767,100
"GID7179839","GID7179839","Bed5IR",81.3333333,122.333333,5.926840554,101
"GID7044340","GID7044340","EHT",89.3333333,130.666667,4.311862823,104.333333
"GID7044357","GID7044357","EHT",81,129.333333,6.029243628,99.3333333
"GID7044358","GID7044358","EHT",74.3333333,123.666667,5.985344991,103
"GID7044472","GID7044472","EHT",69.6666667,122.666667,5.532101457,97
"GID7044515","GID7044515","EHT",78.6666667,126,6.301445827,98.6666667
"GID7044516","GID7044516","EHT",75,124.666667,5.728529523,105.666667
"GID7044583","GID7044583","EHT",73.6666667,127,6.214392733,102.666667
"GID7044679","GID7044679","EHT",72.3333333,119,5.715136853,105.666667
"GID7044766","GID7044766","EHT",77.3333333,123.666667,5.581208277,106
"GID7044800","GID7044800","EHT",75.6666667,125,6.97406573,108.666667
"GID7044811","GID7044811","EHT",77.3333333,127.666667,6.468113093,100
"GID7044812","GID7044812","EHT",70.6666667,116.333333,6.014988457,99.6666667
"GID7044828","GID7044828","EHT",70,116.666667,6.10204185,93.6666667
"GID7044885","GID7044885","EHT",72,124.333333,6.501713721,109
"GID7045003","GID7045003","EHT",74.3333333,126.333333,6.469742859,109.666667
"GID7045042","GID7045042","EHT",72.6666667,121,6.038195312,105.666667
"GID7045044","GID7045044","EHT",71.3333333,120.333333,6.256201675,104.666667
"GID7045112","GID7045112","EHT",79.6666667,128.666667,6.408731432,103
"GID7045143","GID7045143","EHT",86,133.333333,5.941469189,106
"GID7045155","GID7045155","EHT",75,123.333333,6.466767249,107
"GID7045240","GID7045240","EHT",81.3333333,127,6.095463781,103.666667
"GID7045243","GID7045243","EHT",84.6666667,130.666667,6.285940174,104.333333
"GID7045271","GID7045271","EHT",84.6666667,129.333333,5.842487871,104
"GID7045298","GID7045298","EHT",81.3333333,127.333333,6.452913681,105
"GID7045334","GID7045334","EHT",80.3333333,129,6.102502558,104.666667
"GID7045355","GID7045355","EHT",74.3333333,123.333333,6.167546066,102.666667
"GID7045496","GID7045496","EHT",69,124,4.727069519,98.6666667
"GID7045647","GID7045647","EHT",81.6666667,128.333333,6.790711468,104.666667
"GID7045691","GID7045691","EHT",81,127.666667,4.691753495,105.333333
"GID7045777","GID7045777","EHT",79.3333333,126.666667,6.827106002,101
"GID7045950","GID7045950","EHT",77.6666667,125.333333,6.78467591,107
"GID7046099","GID7046099","EHT",83,129,6.109080664,101.666667
"GID7046110","GID7046110","EHT",78,124,6.029467724,97.3333333
"GID7046132","GID7046132","EHT",68.3333333,106,6.030212117,98.3333333
"GID7046165","GID7046165","EHT",83.3333333,129.5,6.171580874,99
"GID7046166","GID7046166","EHT",76.3333333,125,5.706219306,91
"GID7046177","GID7046177","EHT",85.3333333,132,5.88553395,100.333333
"GID7046204","GID7046204","EHT",78.3333333,128.333333,6.720355676,105
"GID7046230","GID7046230","EHT",75.6666667,126,6.580474856,98.3333333
"GID7046234","GID7046234","EHT",82.3333333,129.333333,6.894462886,94.6666667
"GID7046382","GID7046382","EHT",87.3333333,133.333333,6.032451695,94.6666667
"GID7046390","GID7046390","EHT",86,134.666667,5.235576725,91
"GID7046418","GID7046418","EHT",84.3333333,130,6.211254703,92
"GID7046482","GID7046482","EHT",83.6666667,132,6.886889587,102.333333
"GID7046492","GID7046492","EHT",80.6666667,131,6.758541617,91
"GID7046514","GID7046514","EHT",80.6666667,129,6.793814333,97.6666667
"GID7046542","GID7046542","EHT",71.6666667,123.666667,6.213030323,101.333333
